file,dimred_method,input_dim,target_dim,min_cluster_size,min_samples,n_neighbors,noise_mult,n_points,n_clusters_orig,n_noise_orig,ARI_orig,DBCV_orig,n_clusters_embedded,n_noise_embedded,ARI_embedded,DBCV_embedded_m,DBCV_embedded_e
02095_0nm_02094run_3d.txt,UMAP,3,2,30,30,0,0,7358,22,0,0.2749960077203773,-0.5642126183977102,24,138,0.5208521680476125,-0.6337010756403046,0.4717735720224101
02095_0nm_02094run_3d.txt,TriMap,3,2,30,30,0,0,7358,22,0,0.2749960077203773,-0.5642126183977102,38,1725,0.2362846259621591,-0.1505433043779807,0.1993152332456058
02095_0nm_02094run_3d.txt,PaCMAP,3,2,30,30,10,0,7358,22,0,0.2749960077203773,-0.5642126183977102,36,1035,0.39983423487963,-0.215136865185373,0.1086413744629886
01669_0nm_01668run_3d.txt,tSNE,3,2,30,30,0,0,7816,22,0,0.1705979432406012,-0.5327155898818182,7,0,0.1018958922216501,-0.6693680977067514,-0.119431504746282
01669_0nm_01668run_3d.txt,UMAP,3,2,30,30,0,0,7816,22,0,0.1705979432406012,-0.5327155898818182,13,213,0.3729363204067595,-0.5961739889766013,0.4694382200780033
01669_0nm_01668run_3d.txt,TriMap,3,2,30,30,0,0,7816,22,0,0.1705979432406012,-0.5327155898818182,30,1526,0.3113814305058462,-0.1258983099245378,0.2366450699274632
01669_0nm_01668run_3d.txt,PaCMAP,3,2,30,30,10,0,7816,22,0,0.1705979432406012,-0.5327155898818182,34,1480,0.2460489087351886,-0.2985967601120358,0.250643871790446
01176_0nm_01175run_3d.txt,tSNE,3,2,30,30,0,0,10008,22,0,0.2363862929039837,-0.5540100975323412,35,688,0.5459009916726276,-0.5263462370810738,0.3445812865287561
01176_0nm_01175run_3d.txt,UMAP,3,2,30,30,0,0,10008,22,0,0.2363862929039837,-0.5540100975323412,35,325,0.4239301538134628,-0.6419789260854273,0.314694429148059
01176_0nm_01175run_3d.txt,TriMap,3,2,30,30,0,0,10008,22,0,0.2363862929039837,-0.5540100975323412,36,1547,0.3317738078875303,-0.3879670641613839,0.0772498283614891
01176_0nm_01175run_3d.txt,PaCMAP,3,2,30,30,10,0,10008,22,0,0.2363862929039837,-0.5540100975323412,50,2002,0.2941919436253567,-0.1844135752126694,0.3293802320556303
01199_0nm_01198run_3d.txt,tSNE,3,2,30,30,0,0,11298,38,0,0.1660225925886413,-0.4850530640674714,29,329,0.4941873160977153,-0.4997223878137967,0.3172516982071923
01199_0nm_01198run_3d.txt,UMAP,3,2,30,30,0,0,11298,38,0,0.1660225925886413,-0.4850530640674714,58,1378,0.3095608265313936,-0.4248438688378187,0.4253751221979449
01199_0nm_01198run_3d.txt,TriMap,3,2,30,30,0,0,11298,38,0,0.1660225925886413,-0.4850530640674714,2,11,0.0001677350848219,-0.8723048580150828,0.2032014620614399
01199_0nm_01198run_3d.txt,PaCMAP,3,2,30,30,10,0,11298,38,0,0.1660225925886413,-0.4850530640674714,61,2159,0.2270485483773996,-0.1694386796361872,0.3258797287985142
01061_0nm_01060run_3d.txt,tSNE,3,2,30,30,0,0,9622,25,0,0.2399933418082345,-0.5009233050154359,17,1,0.3903174178848367,-0.731973330319793,0.1774576370135235
01061_0nm_01060run_3d.txt,UMAP,3,2,30,30,0,0,9622,25,0,0.2399933418082345,-0.5009233050154359,33,602,0.3809988007328199,-0.5556016357423323,0.3343271764789678
01061_0nm_01060run_3d.txt,TriMap,3,2,30,30,0,0,9622,25,0,0.2399933418082345,-0.5009233050154359,35,1879,0.3424696694900637,-0.126726609785673,0.2237902020501485
01061_0nm_01060run_3d.txt,PaCMAP,3,2,30,30,10,0,9622,25,0,0.2399933418082345,-0.5009233050154359,6,4,0.2104330175193865,-0.750407154533853,-0.1032282315412939
01373_0nm_01372run_3d.txt,tSNE,3,2,30,30,0,0,8678,23,0,0.4207787261287133,-0.5489269265981327,19,27,0.5537379620739898,-0.5765317233172998,0.3507834359396325
01373_0nm_01372run_3d.txt,UMAP,3,2,30,30,0,0,8678,23,0,0.4207787261287133,-0.5489269265981327,17,21,0.45665805411129,-0.7081233408999786,0.1495739966882607
01373_0nm_01372run_3d.txt,TriMap,3,2,30,30,0,0,8678,23,0,0.4207787261287133,-0.5489269265981327,27,1073,0.4677128722015257,-0.2113186487043027,0.2920579695494331
01373_0nm_01372run_3d.txt,PaCMAP,3,2,30,30,10,0,8678,23,0,0.4207787261287133,-0.5489269265981327,21,327,0.3851449377687148,-0.5494274156318065,0.214576303344735
01668_0nm_01667run_3d.txt,tSNE,3,2,30,30,0,0,8062,24,0,0.1744813644795861,-0.5979599943017448,24,131,0.4899819025664871,-0.5815120575706171,0.2489789005140623
01668_0nm_01667run_3d.txt,UMAP,3,2,30,30,0,0,8062,24,0,0.1744813644795861,-0.5979599943017448,27,178,0.3323124098550349,-0.5522557731342405,0.2828030424751405
01668_0nm_01667run_3d.txt,TriMap,3,2,30,30,0,0,8062,24,0,0.1744813644795861,-0.5979599943017448,36,1590,0.2778481828045066,-0.2117799049449944,0.3109912371815833
01668_0nm_01667run_3d.txt,PaCMAP,3,2,30,30,10,0,8062,24,0,0.1744813644795861,-0.5979599943017448,5,0,0.0642934220468479,-0.8159458648802459,-0.1771079632949602
01285_0nm_01284run_3d.txt,tSNE,3,2,30,30,0,0,8948,31,0,0.2056405751779963,-0.3858814638837194,27,236,0.5361614502024623,-0.4756714790162259,0.3556400853089383
01285_0nm_01284run_3d.txt,UMAP,3,2,30,30,0,0,8948,31,0,0.2056405751779963,-0.3858814638837194,59,1235,0.3525390018228785,-0.2586492668358077,0.5095836359766275
01285_0nm_01284run_3d.txt,TriMap,3,2,30,30,0,0,8948,31,0,0.2056405751779963,-0.3858814638837194,50,2101,0.2551733638627477,-0.0778563487740681,0.3559378572386059
01285_0nm_01284run_3d.txt,PaCMAP,3,2,30,30,10,0,8948,31,0,0.2056405751779963,-0.3858814638837194,51,1527,0.3496890766264269,-0.1919541920785707,0.377297184459257
01050_0nm_01049run_3d.txt,tSNE,3,2,30,30,0,0,10782,27,0,0.1401845544637398,-0.5535375238504527,28,384,0.2951585517419729,-0.5602718625266438,0.1846075071414502
01050_0nm_01049run_3d.txt,UMAP,3,2,30,30,0,0,10782,27,0,0.1401845544637398,-0.5535375238504527,59,1371,0.3121463397390082,-0.4853677532909892,0.2299693014131221
01050_0nm_01049run_3d.txt,TriMap,3,2,30,30,0,0,10782,27,0,0.1401845544637398,-0.5535375238504527,57,2954,0.1601287119530052,-0.1638367803867805,0.2752917730727774
01050_0nm_01049run_3d.txt,PaCMAP,3,2,30,30,10,0,10782,27,0,0.1401845544637398,-0.5535375238504527,48,1599,0.305052054610904,-0.3908217083051546,0.2686184349875907
00717_0nm_00716run_3d.txt,tSNE,3,2,30,30,0,0,8310,27,0,0.1303740767458887,-0.4795727310419487,27,328,0.4918691450411072,-0.4616725783922467,0.3764173859885814
00717_0nm_00716run_3d.txt,UMAP,3,2,30,30,0,0,8310,27,0,0.1303740767458887,-0.4795727310419487,22,230,0.2583082577177324,-0.6096105711021804,0.3573994681535664
00717_0nm_00716run_3d.txt,TriMap,3,2,30,30,0,0,8310,27,0,0.1303740767458887,-0.4795727310419487,43,1911,0.2133070967352259,-0.0964448073318293,0.2342082342810108
00717_0nm_00716run_3d.txt,PaCMAP,3,2,30,30,10,0,8310,27,0,0.1303740767458887,-0.4795727310419487,34,1219,0.2611237310922041,-0.3673484262307646,0.0724477351767428
01993_0nm_01992run_3d.txt,tSNE,3,2,30,30,0,0,8678,29,0,0.173778902973088,-0.5279307376705321,22,135,0.5072363874578979,-0.5525294461881944,0.3578203087347902
01993_0nm_01992run_3d.txt,UMAP,3,2,30,30,0,0,8678,29,0,0.173778902973088,-0.5279307376705321,22,153,0.4024636524546824,-0.6611656937681367,0.5197323593141584
01993_0nm_01992run_3d.txt,TriMap,3,2,30,30,0,0,8678,29,0,0.173778902973088,-0.5279307376705321,24,1026,0.298188694480859,-0.2994720925978119,0.2147150419925096
01993_0nm_01992run_3d.txt,PaCMAP,3,2,30,30,10,0,8678,29,0,0.173778902973088,-0.5279307376705321,19,561,0.2990723983730695,-0.4493761316654148,0.3609967493941539
02640_0nm_02639run_3d.txt,tSNE,3,2,30,30,0,0,7744,23,0,0.179409414362126,-0.518211941467133,20,50,0.4107333610950089,-0.6272201538861268,0.2025522619833467
02640_0nm_02639run_3d.txt,UMAP,3,2,30,30,0,0,7744,23,0,0.179409414362126,-0.518211941467133,14,62,0.3892600077256145,-0.7294154670229859,0.3754059940184662
02640_0nm_02639run_3d.txt,TriMap,3,2,30,30,0,0,7744,23,0,0.179409414362126,-0.518211941467133,33,1637,0.2479903424910302,-0.1272527463833667,0.1851744394398262
02640_0nm_02639run_3d.txt,PaCMAP,3,2,30,30,10,0,7744,23,0,0.179409414362126,-0.518211941467133,4,0,0.1723836521370388,-0.8092868818348636,0.2579917990407636
02285_0nm_02284run_3d.txt,tSNE,3,2,30,30,0,0,10832,33,0,0.1563456690970349,-0.5593657028441142,39,384,0.4628660474711116,-0.5224288331936426,0.3539510889912252
02285_0nm_02284run_3d.txt,UMAP,3,2,30,30,0,0,10832,33,0,0.1563456690970349,-0.5593657028441142,66,1464,0.3067536854247841,-0.3795676471252098,0.4195694331447431
02285_0nm_02284run_3d.txt,TriMap,3,2,30,30,0,0,10832,33,0,0.1563456690970349,-0.5593657028441142,35,1522,0.3064065521747818,-0.2762637244234085,0.1228495763510885
02285_0nm_02284run_3d.txt,PaCMAP,3,2,30,30,10,0,10832,33,0,0.1563456690970349,-0.5593657028441142,29,738,0.2314208245251401,-0.46358991001628,-0.1038114279495779
00207_0nm_00206run_3d.txt,tSNE,3,2,30,30,0,0,5436,17,0,0.4951046019207538,-0.3993480092711299,9,0,0.6278998210727389,-0.4474366450333613,0.3421729976625065
00207_0nm_00206run_3d.txt,UMAP,3,2,30,30,0,0,5436,17,0,0.4951046019207538,-0.3993480092711299,14,16,0.6324987671544308,-0.5286483079951142,0.6110532691036484
00207_0nm_00206run_3d.txt,TriMap,3,2,30,30,0,0,5436,17,0,0.4951046019207538,-0.3993480092711299,7,67,0.1860103533891284,-0.1741173411331628,0.4936724046325295
00207_0nm_00206run_3d.txt,PaCMAP,3,2,30,30,10,0,5436,17,0,0.4951046019207538,-0.3993480092711299,11,105,0.5261227890226331,-0.506881336488301,0.296842582094779
02148_0nm_02147run_3d.txt,tSNE,3,2,30,30,0,0,6942,18,0,0.1927156312842782,-0.5862266998764178,12,40,0.1549526057793453,-0.7084854872346105,-0.1015983642382669
02148_0nm_02147run_3d.txt,UMAP,3,2,30,30,0,0,6942,18,0,0.1927156312842782,-0.5862266998764178,33,457,0.438587640243356,-0.538786573481576,0.4758733231991822
02148_0nm_02147run_3d.txt,TriMap,3,2,30,30,0,0,6942,18,0,0.1927156312842782,-0.5862266998764178,18,722,0.1978102005503192,-0.4868501125162399,-0.1657346066825496
02148_0nm_02147run_3d.txt,PaCMAP,3,2,30,30,10,0,6942,18,0,0.1927156312842782,-0.5862266998764178,33,1136,0.3215234062107506,-0.426524410736611,0.3934831195205698
00017_0nm_00016run_3d.txt,tSNE,3,2,30,30,0,0,7178,21,0,0.1995334774355466,-0.498081450631071,9,3,0.1369930084315444,-0.6968739113209401,-0.3113274558336802
00017_0nm_00016run_3d.txt,UMAP,3,2,30,30,0,0,7178,21,0,0.1995334774355466,-0.498081450631071,17,72,0.4509119451417773,-0.5831537954198783,0.3212692109166815
00017_0nm_00016run_3d.txt,TriMap,3,2,30,30,0,0,7178,21,0,0.1995334774355466,-0.498081450631071,16,785,0.2279001923189473,-0.3333678794356289,0.012655247364205
00017_0nm_00016run_3d.txt,PaCMAP,3,2,30,30,10,0,7178,21,0,0.1995334774355466,-0.498081450631071,48,1514,0.2460494129393811,-0.1500875991967226,0.3781553244324425
02078_0nm_02077run_3d.txt,tSNE,3,2,30,30,0,0,8702,16,0,0.2157706496110262,-0.6267145296509758,18,49,0.402723066600444,-0.5084418383767367,0.11086630799764
02078_0nm_02077run_3d.txt,UMAP,3,2,30,30,0,0,8702,16,0,0.2157706496110262,-0.6267145296509758,29,495,0.4873628971518007,-0.4812303061656251,0.3093794191901375
02078_0nm_02077run_3d.txt,TriMap,3,2,30,30,0,0,8702,16,0,0.2157706496110262,-0.6267145296509758,26,1162,0.3347052878119846,-0.1262500000777519,0.1858048641123508
02078_0nm_02077run_3d.txt,PaCMAP,3,2,30,30,10,0,8702,16,0,0.2157706496110262,-0.6267145296509758,29,1001,0.3483891391911156,-0.3206101554955654,0.1639309917358935
01753_0nm_01752run_3d.txt,tSNE,3,2,30,30,0,0,7974,25,0,0.3338823390381764,-0.5057196476949485,19,14,0.5239140074135535,-0.6072372263361995,0.3526439931694655
01753_0nm_01752run_3d.txt,UMAP,3,2,30,30,0,0,7974,25,0,0.3338823390381764,-0.5057196476949485,21,210,0.5219457638565624,-0.6013605706023372,0.2574394052412619
01753_0nm_01752run_3d.txt,TriMap,3,2,30,30,0,0,7974,25,0,0.3338823390381764,-0.5057196476949485,23,798,0.4836678158179482,-0.2024596001862656,0.1980207909547295
01753_0nm_01752run_3d.txt,PaCMAP,3,2,30,30,10,0,7974,25,0,0.3338823390381764,-0.5057196476949485,21,497,0.3467249584227045,-0.5427529628385591,0.0539974659630257
02376_0nm_02375run_3d.txt,tSNE,3,2,30,30,0,0,9114,32,0,0.1731953736642477,-0.5232857962052735,34,331,0.5485931384649757,-0.5019135173595094,0.3684188522163906
02376_0nm_02375run_3d.txt,UMAP,3,2,30,30,0,0,9114,32,0,0.1731953736642477,-0.5232857962052735,52,1101,0.4255366882883059,-0.3019423927611231,0.5286865890955215
02376_0nm_02375run_3d.txt,TriMap,3,2,30,30,0,0,9114,32,0,0.1731953736642477,-0.5232857962052735,40,1923,0.2609498667390117,-0.2288772087238785,0.2461579480823697
02376_0nm_02375run_3d.txt,PaCMAP,3,2,30,30,10,0,9114,32,0,0.1731953736642477,-0.5232857962052735,58,2402,0.1942473561461491,-0.0936866022846064,0.3728042191295931
02840_0nm_02839run_3d.txt,tSNE,3,2,30,30,0,0,10356,36,0,0.0788120872085657,-0.5581587452822583,31,516,0.3720607076753484,-0.6080544845702054,0.2323295989466486
02840_0nm_02839run_3d.txt,UMAP,3,2,30,30,0,0,10356,36,0,0.0788120872085657,-0.5581587452822583,49,1457,0.3150535300091051,-0.3924033871645189,0.3147429797118409
02840_0nm_02839run_3d.txt,TriMap,3,2,30,30,0,0,10356,36,0,0.0788120872085657,-0.5581587452822583,50,3108,0.1481370563850738,-0.2222069550136392,0.2126216505543318
02840_0nm_02839run_3d.txt,PaCMAP,3,2,30,30,10,0,10356,36,0,0.0788120872085657,-0.5581587452822583,51,2120,0.1745774927544145,-0.2340495835063601,0.339881211664036
01017_0nm_01016run_3d.txt,tSNE,3,2,30,30,0,0,9452,21,0,0.2228130329592409,-0.5626351998720744,19,148,0.2886228197745881,-0.6619114234425436,-0.0986031983545256
01017_0nm_01016run_3d.txt,UMAP,3,2,30,30,0,0,9452,21,0,0.2228130329592409,-0.5626351998720744,38,742,0.3308644440269658,-0.5653532937987376,0.4197951905597918
01017_0nm_01016run_3d.txt,TriMap,3,2,30,30,0,0,9452,21,0,0.2228130329592409,-0.5626351998720744,16,464,0.0577607601333337,-0.6092532312731433,-0.1526780661148938
01017_0nm_01016run_3d.txt,PaCMAP,3,2,30,30,10,0,9452,21,0,0.2228130329592409,-0.5626351998720744,37,1197,0.2528716120143374,-0.4470685870760127,0.2341080177923186
02352_0nm_02351run_3d.txt,tSNE,3,2,30,30,0,0,8328,27,0,0.2414337722288378,-0.5276530238067729,18,24,0.4988350297263642,-0.724516452615917,0.1371328303036425
02352_0nm_02351run_3d.txt,UMAP,3,2,30,30,0,0,8328,27,0,0.2414337722288378,-0.5276530238067729,37,348,0.4675412950753805,-0.5326153084172454,0.2693166216822773
02352_0nm_02351run_3d.txt,TriMap,3,2,30,30,0,0,8328,27,0,0.2414337722288378,-0.5276530238067729,42,1678,0.334511768663951,-0.2001657255500593,0.2603733894386691
02352_0nm_02351run_3d.txt,PaCMAP,3,2,30,30,10,0,8328,27,0,0.2414337722288378,-0.5276530238067729,21,369,0.3113149603352223,-0.6757545653365513,-0.206794125866977
01764_0nm_01763run_3d.txt,tSNE,3,2,30,30,0,0,7798,22,0,0.1685882025466767,-0.6077518496502504,22,65,0.473476223322061,-0.6030638635958692,0.1487917244005638
01764_0nm_01763run_3d.txt,UMAP,3,2,30,30,0,0,7798,22,0,0.1685882025466767,-0.6077518496502504,26,243,0.4996433143737378,-0.6347229840459471,0.3681398728721456
01764_0nm_01763run_3d.txt,TriMap,3,2,30,30,0,0,7798,22,0,0.1685882025466767,-0.6077518496502504,9,335,0.0201357325130785,-0.4272332882013276,0.4288761932538277
01764_0nm_01763run_3d.txt,PaCMAP,3,2,30,30,10,0,7798,22,0,0.1685882025466767,-0.6077518496502504,12,334,0.1620596004814815,-0.4619428047859384,0.3018424333425025
01139_0nm_01138run_3d.txt,tSNE,3,2,30,30,0,0,8064,24,0,0.1802688359750153,-0.6017635497602686,28,619,0.4378721320746531,-0.4023146238347685,0.1754587613079419
01139_0nm_01138run_3d.txt,UMAP,3,2,30,30,0,0,8064,24,0,0.1802688359750153,-0.6017635497602686,26,325,0.4207606017837619,-0.6199483437077653,0.3287314489215402
01139_0nm_01138run_3d.txt,TriMap,3,2,30,30,0,0,8064,24,0,0.1802688359750153,-0.6017635497602686,27,1482,0.2626780626324242,-0.1590860617378172,0.0861068533222672
01139_0nm_01138run_3d.txt,PaCMAP,3,2,30,30,10,0,8064,24,0,0.1802688359750153,-0.6017635497602686,2,0,0.0130589647158133,-0.9067733966649552,-0.2024936440458341
02344_0nm_02343run_3d.txt,tSNE,3,2,30,30,0,0,10462,32,0,0.1883086532574927,-0.4616320286134956,48,508,0.3792796853354937,-0.5383160907304809,0.3437090671467731
02344_0nm_02343run_3d.txt,UMAP,3,2,30,30,0,0,10462,32,0,0.1883086532574927,-0.4616320286134956,38,439,0.3668809960093098,-0.6019332378508465,0.3518556921076046
02344_0nm_02343run_3d.txt,TriMap,3,2,30,30,0,0,10462,32,0,0.1883086532574927,-0.4616320286134956,35,1783,0.2727780494822112,-0.1162691027258024,0.1959805170106163
02344_0nm_02343run_3d.txt,PaCMAP,3,2,30,30,10,0,10462,32,0,0.1883086532574927,-0.4616320286134956,7,75,0.0653139492127824,-0.7495548829113406,-0.3155556914189351
01476_0nm_01475run_3d.txt,tSNE,3,2,30,30,0,0,6842,27,0,0.2201207663860221,-0.5083022420446032,14,6,0.3503255521244099,-0.6145680031840627,0.2603826440720578
01476_0nm_01475run_3d.txt,UMAP,3,2,30,30,0,0,6842,27,0,0.2201207663860221,-0.5083022420446032,19,135,0.4945042169534546,-0.6220784772228547,0.2542934705986812
01476_0nm_01475run_3d.txt,TriMap,3,2,30,30,0,0,6842,27,0,0.2201207663860221,-0.5083022420446032,35,1760,0.2280456375359213,0.0733528598066469,0.322850792028338
01476_0nm_01475run_3d.txt,PaCMAP,3,2,30,30,10,0,6842,27,0,0.2201207663860221,-0.5083022420446032,26,819,0.2209956314931375,-0.299766099816947,0.2548871593008437
02260_0nm_02259run_3d.txt,tSNE,3,2,30,30,0,0,9058,28,0,0.2463001897208749,-0.5489192832506695,18,106,0.5507750667438193,-0.5461659417535721,0.2755363148277044
02260_0nm_02259run_3d.txt,UMAP,3,2,30,30,0,0,9058,28,0,0.2463001897208749,-0.5489192832506695,30,131,0.5013373543667269,-0.6079707250266048,0.4067010634514748
02260_0nm_02259run_3d.txt,TriMap,3,2,30,30,0,0,9058,28,0,0.2463001897208749,-0.5489192832506695,44,1793,0.330060659121804,-0.1167573934850091,0.2944902856397317
02260_0nm_02259run_3d.txt,PaCMAP,3,2,30,30,10,0,9058,28,0,0.2463001897208749,-0.5489192832506695,24,598,0.3809447273974864,-0.3727833919188144,0.3039848259313231
02869_0nm_02868run_3d.txt,tSNE,3,2,30,30,0,0,4602,13,0,0.4793067180264422,-0.2332523546924003,13,21,0.7562544481872033,-0.3706901122337716,0.5078147654373255
02869_0nm_02868run_3d.txt,UMAP,3,2,30,30,0,0,4602,13,0,0.4793067180264422,-0.2332523546924003,15,12,0.617318089097304,-0.443162131727448,0.6425189211468019
02869_0nm_02868run_3d.txt,TriMap,3,2,30,30,0,0,4602,13,0,0.4793067180264422,-0.2332523546924003,16,303,0.6828259939300259,0.0688334110711029,0.4744192211344805
02869_0nm_02868run_3d.txt,PaCMAP,3,2,30,30,10,0,4602,13,0,0.4793067180264422,-0.2332523546924003,9,37,0.5938038013045145,-0.3139790654237562,0.31055477612984
01291_0nm_01290run_3d.txt,tSNE,3,2,30,30,0,0,8230,23,0,0.2346223841799388,-0.5382573974611092,20,100,0.2699909221256604,-0.657584631508141,0.0669811954446807
01291_0nm_01290run_3d.txt,UMAP,3,2,30,30,0,0,8230,23,0,0.2346223841799388,-0.5382573974611092,12,31,0.2319184611399768,-0.6421140618801869,0.3133485174684733
01291_0nm_01290run_3d.txt,TriMap,3,2,30,30,0,0,8230,23,0,0.2346223841799388,-0.5382573974611092,41,2488,0.1967034056704923,-0.1416333541127417,0.1823971051732712
01291_0nm_01290run_3d.txt,PaCMAP,3,2,30,30,10,0,8230,23,0,0.2346223841799388,-0.5382573974611092,33,1268,0.298575066204081,-0.3698660990643528,0.1865414185117428
00390_0nm_00389run_3d.txt,tSNE,3,2,30,30,0,0,9700,28,0,0.2366792108758983,-0.4737104246025435,23,48,0.5635082620419675,-0.5923746952607779,0.3606836315229025
00390_0nm_00389run_3d.txt,UMAP,3,2,30,30,0,0,9700,28,0,0.2366792108758983,-0.4737104246025435,35,409,0.4865984997307828,-0.5502722109177117,0.4968030427313054
00390_0nm_00389run_3d.txt,TriMap,3,2,30,30,0,0,9700,28,0,0.2366792108758983,-0.4737104246025435,17,633,0.3130889782908239,-0.3666825635608472,0.0181636984642295
00390_0nm_00389run_3d.txt,PaCMAP,3,2,30,30,10,0,9700,28,0,0.2366792108758983,-0.4737104246025435,5,0,0.1798113134237123,-0.6849903760397302,0.006071106215668
00070_0nm_00069run_3d.txt,tSNE,3,2,30,30,0,0,7116,31,0,0.1792038053296358,-0.5205237943406102,20,286,0.4936059525228538,-0.2159593436818385,0.2444791597644669
00070_0nm_00069run_3d.txt,UMAP,3,2,30,30,0,0,7116,31,0,0.1792038053296358,-0.5205237943406102,40,779,0.3335586613832446,-0.2193692655055635,0.415872432530888
00070_0nm_00069run_3d.txt,TriMap,3,2,30,30,0,0,7116,31,0,0.1792038053296358,-0.5205237943406102,25,884,0.3799955871780179,-0.0736233281738143,0.2569358415105233
00070_0nm_00069run_3d.txt,PaCMAP,3,2,30,30,10,0,7116,31,0,0.1792038053296358,-0.5205237943406102,17,357,0.348208134056629,-0.6356016281805444,-0.0335510264636658
02069_0nm_02068run_3d.txt,tSNE,3,2,30,30,0,0,9314,26,0,0.1803799200403361,-0.5653941452450049,19,18,0.4393874090009388,-0.7531790990819306,0.1825603739596756
02069_0nm_02068run_3d.txt,UMAP,3,2,30,30,0,0,9314,26,0,0.1803799200403361,-0.5653941452450049,12,0,0.2463043503082195,-0.8134874133232493,0.2130758370124601
02069_0nm_02068run_3d.txt,TriMap,3,2,30,30,0,0,9314,26,0,0.1803799200403361,-0.5653941452450049,32,1826,0.2183013778593414,-0.3539443350634015,0.1128360848864907
02069_0nm_02068run_3d.txt,PaCMAP,3,2,30,30,10,0,9314,26,0,0.1803799200403361,-0.5653941452450049,38,1286,0.3164522791796061,-0.46299676877168,0.0911150269062095
03016_0nm_03015run_3d.txt,tSNE,3,2,30,30,0,0,10058,26,0,0.2407901378499777,-0.4989593901489176,22,73,0.4857838933934822,-0.6248266516057474,0.1657535481703655
03016_0nm_03015run_3d.txt,UMAP,3,2,30,30,0,0,10058,26,0,0.2407901378499777,-0.4989593901489176,33,804,0.4586085608594763,-0.5147468820633919,0.1797499701032497
03016_0nm_03015run_3d.txt,TriMap,3,2,30,30,0,0,10058,26,0,0.2407901378499777,-0.4989593901489176,38,2065,0.2889850950535523,-0.2438047662617155,0.2261121152562398
03016_0nm_03015run_3d.txt,PaCMAP,3,2,30,30,10,0,10058,26,0,0.2407901378499777,-0.4989593901489176,56,2613,0.1844996309706647,-0.1540512240378236,0.2207460892042038
02806_0nm_02805run_3d.txt,tSNE,3,2,30,30,0,0,6726,17,0,0.2251354088989361,-0.5553320877791075,16,83,0.4200112680701418,-0.604730401860951,0.0768671449040163
02806_0nm_02805run_3d.txt,UMAP,3,2,30,30,0,0,6726,17,0,0.2251354088989361,-0.5553320877791075,28,319,0.3650507357155519,-0.5499867041183214,0.4955022203278724
02806_0nm_02805run_3d.txt,TriMap,3,2,30,30,0,0,6726,17,0,0.2251354088989361,-0.5553320877791075,12,567,0.206339811890076,-0.594021612045726,-0.0905121177849443
02806_0nm_02805run_3d.txt,PaCMAP,3,2,30,30,10,0,6726,17,0,0.2251354088989361,-0.5553320877791075,22,749,0.4128082252445898,-0.4856891316827861,0.2730933220907965
02349_0nm_02348run_3d.txt,tSNE,3,2,30,30,0,0,5256,22,0,0.2921702244289128,-0.4525594574462523,18,122,0.6554690572633487,-0.2449123901073445,0.4947293548183816
02349_0nm_02348run_3d.txt,UMAP,3,2,30,30,0,0,5256,22,0,0.2921702244289128,-0.4525594574462523,14,88,0.6643245592409474,-0.4944445881643653,0.5332880008552442
02349_0nm_02348run_3d.txt,TriMap,3,2,30,30,0,0,5256,22,0,0.2921702244289128,-0.4525594574462523,17,491,0.5006472971540495,-0.1554018999018891,0.2921663570635872
02349_0nm_02348run_3d.txt,PaCMAP,3,2,30,30,10,0,5256,22,0,0.2921702244289128,-0.4525594574462523,20,427,0.6209964131846044,-0.2621319499282626,0.3463138049557135
01137_0nm_01136run_3d.txt,tSNE,3,2,30,30,0,0,7876,25,0,0.2896087215260097,-0.3430960523966306,22,211,0.5886081641120761,-0.2521137410835441,0.3820436547221995
01137_0nm_01136run_3d.txt,UMAP,3,2,30,30,0,0,7876,25,0,0.2896087215260097,-0.3430960523966306,12,51,0.4041769931399979,-0.5367317498757921,0.0966976592772367
01137_0nm_01136run_3d.txt,TriMap,3,2,30,30,0,0,7876,25,0,0.2896087215260097,-0.3430960523966306,37,1777,0.2567145406234599,-0.077697075909432,0.2284231723992338
01137_0nm_01136run_3d.txt,PaCMAP,3,2,30,30,10,0,7876,25,0,0.2896087215260097,-0.3430960523966306,3,0,0.048539057022252,-0.7550560607373247,-0.6515844356955098
00716_0nm_00715run_3d.txt,tSNE,3,2,30,30,0,0,8854,22,0,0.1294383510337435,-0.6247832984754047,24,103,0.534140448997449,-0.6957870066649687,0.2240085030756385
00716_0nm_00715run_3d.txt,UMAP,3,2,30,30,0,0,8854,22,0,0.1294383510337435,-0.6247832984754047,27,200,0.4414694850860668,-0.6691553213661828,0.3499698764816409
00716_0nm_00715run_3d.txt,TriMap,3,2,30,30,0,0,8854,22,0,0.1294383510337435,-0.6247832984754047,38,1544,0.2785505171287954,-0.0598800444490991,0.1658661573705039
00716_0nm_00715run_3d.txt,PaCMAP,3,2,30,30,10,0,8854,22,0,0.1294383510337435,-0.6247832984754047,53,1705,0.28668782483242,-0.2661654783049956,0.3612374320285624
01386_0nm_01385run_3d.txt,tSNE,3,2,30,30,0,0,7234,22,0,0.2781395404593819,-0.5481885298375647,13,5,0.4042592044427279,-0.6450307719362773,0.2338370452414479
01386_0nm_01385run_3d.txt,UMAP,3,2,30,30,0,0,7234,22,0,0.2781395404593819,-0.5481885298375647,20,124,0.5520661437848918,-0.4696513068421243,0.3372566602686972
