file,dimred_method,target_dim,min_cluster_size,min_samples,n_neighbors,noise_mult,n_points,n_clusters_orig,n_noise_orig,ARI_orig,DBCV_orig,n_clusters_embedded,n_noise_embedded,ARI_embedded,DBCV_embedded_m,DBCV_embedded_e
09_0nm_03run_100d.txt,UMAP,3,8,4,0,0,8904,59,1058,0.6428941759015694,0.4237767053138307,403,1039,0.0677601913389608,0.0063970411210775,0.4746915779301752
09_0nm_03run_100d.txt,UMAP,3,8,6,0,0,8904,45,1107,0.6372861089996871,0.4981743201675297,362,1288,0.1540298211208095,0.0574311991391224,0.5207485589153771
09_0nm_03run_100d.txt,UMAP,3,8,8,0,0,8904,43,1265,0.6006339808802825,0.5146203184705116,313,1566,0.1408537628406838,0.0830898039152775,0.5335379719198071
09_0nm_03run_100d.txt,UMAP,3,16,8,0,0,8904,29,1091,0.6464831259355601,0.5329916050131717,112,489,0.5338113538302931,0.060052273320448,0.6795005465784868
09_0nm_03run_100d.txt,UMAP,3,16,12,0,0,8904,24,1145,0.6449020897954221,0.5908057488495293,41,163,0.6464116050473342,0.1516360561194319,0.7420160938459929
09_0nm_03run_100d.txt,UMAP,3,16,16,0,0,8904,25,1232,0.6287319504082531,0.5871639852492961,24,82,0.6823404927137414,0.2092020018129466,0.7832033863789205
09_0nm_03run_100d.txt,UMAP,3,32,16,0,0,8904,22,1299,0.6248078165812276,0.5820095553416726,17,18,0.7008528833785741,0.183794867471778,0.7963344440215178
09_0nm_03run_100d.txt,UMAP,3,32,24,0,0,8904,21,1297,0.6244022751233153,0.5857854649048856,15,0,0.6913804767524668,0.1581319227215026,0.7933566152021949
09_0nm_03run_100d.txt,UMAP,3,32,32,0,0,8904,20,1380,0.6091992911498123,0.6154872898299958,14,0,0.6940716532047339,0.2028799507828985,0.8465267775595585
09_0nm_03run_100d.txt,UMAP,3,64,32,0,0,8904,17,1477,0.6014551401606991,0.5993580241386655,14,0,0.6940716532047339,0.2028799507828985,0.8465267775595585
09_0nm_03run_100d.txt,UMAP,3,64,48,0,0,8904,14,709,0.5821675097257232,0.6550237588806732,16,42,0.742901575704847,0.0818703401861553,0.5411291138450851
09_0nm_03run_100d.txt,UMAP,3,64,64,0,0,8904,16,1611,0.5466023250979186,0.6140396207312896,13,0,0.6914264384738876,0.1914701352735808,0.8566149745942911
09_0nm_03run_100d.txt,UMAP,3,128,64,0,0,8904,14,950,0.5523967886650013,0.6689022325552817,13,0,0.6914264384738876,0.1914701352735808,0.8566149745942911
09_0nm_03run_100d.txt,UMAP,3,128,96,0,0,8904,12,988,0.5241331604432419,0.624279631367807,14,78,0.7119618029516278,0.2850169451082995,0.8380374438944195
09_0nm_03run_100d.txt,UMAP,3,128,128,0,0,8904,12,1881,0.4479333112154979,0.5480570451035521,15,23,0.7740353499389044,-0.1114661140611358,0.3757202124593762
09_0nm_03run_100d.txt,UMAP,3,256,128,0,0,8904,10,1142,0.483924798432771,0.5784512072106897,15,23,0.7740353499389044,-0.1114661140611358,0.3757202124593762
09_0nm_03run_100d.txt,UMAP,3,256,192,0,0,8904,7,850,0.3718699709959664,0.6067924541762476,14,343,0.6907078859541348,0.2956632843556883,0.8353044093434199
09_0nm_03run_100d.txt,UMAP,3,256,256,0,0,8904,6,881,0.3389684485732837,0.5863489996764313,12,359,0.6179430987812001,0.2014559108286063,0.8015664750121899
09_0nm_03run_100d.txt,TriMap,2,4,2,0,0,8904,677,2257,0.1132983169860908,0.3630879496522932,733,1477,0.0311933032764833,0.014708832371356,0.377276983411391
09_0nm_03run_100d.txt,TriMap,2,4,3,0,0,8904,405,2334,0.2185855731525374,0.3885776157114263,625,1754,0.0323909915281103,0.0303606148143334,0.3901085613203808
09_0nm_03run_100d.txt,TriMap,2,4,4,0,0,8904,149,1539,0.525855811972912,0.417099604785591,500,2001,0.030780319346654,0.0382137351509507,0.3986754502843563
09_0nm_03run_100d.txt,TriMap,2,8,4,0,0,8904,59,1058,0.6428941759015694,0.4237767053138307,335,1646,0.149698833211528,0.0565398993625195,0.3762587831292467
09_0nm_03run_100d.txt,TriMap,2,8,6,0,0,8904,45,1107,0.6372861089996871,0.4981743201675297,238,1528,0.2832036734725708,0.0004561837792422,0.3565917519733499
